DATE	TIME	BOROUGH	ZIP CODE	LATITUDE	LONGITUDE	LOCATION	ON STREET NAME	CROSS STREET NAME	OFF STREET NAME	NUMBER OF PERSONS INJURED	NUMBER OF PERSONS KILLED	NUMBER OF PEDESTRIANS INJURED	NUMBER OF PEDESTRIANS KILLED	NUMBER OF CYCLIST INJURED	NUMBER OF CYCLIST KILLED	NUMBER OF MOTORIST INJURED	NUMBER OF MOTORIST KILLED	CONTRIBUTING FACTOR VEHICLE 1	CONTRIBUTING FACTOR VEHICLE 2	CONTRIBUTING FACTOR VEHICLE 3	CONTRIBUTING FACTOR VEHICLE 4	CONTRIBUTING FACTOR VEHICLE 5	UNIQUE KEY	VEHICLE TYPE CODE 1	VEHICLE TYPE CODE 2	VEHICLE TYPE CODE 3	VEHICLE TYPE CODE 4	VEHICLE TYPE CODE 5
03/13/2017	22:30			40.67798	-73.872116	(40.67798, -73.872116)	CONDUIT BOULEVARD               	LIBERTY AVENUE		2	0	0	0	0	0	2	0	Other Vehicular	Failure to Yield Right-of-Way				3632609	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	22:40			40.61763	-73.94129	(40.61763, -73.94129)	EAST 34 STREET                  	AVENUE N		0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3631592	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	22:45	QUEENS	11377	40.745827	-73.90111	(40.745827, -73.90111)	ROOSEVELT AVENUE                	63 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631642	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	22:45			40.856255	-73.91744	(40.856255, -73.91744)				0	0	0	0	0	0	0	0	Unspecified					3631841	PASSENGER VEHICLE				
03/13/2017	23:00	STATEN ISLAND	10304	40.629898	-74.07883	(40.629898, -74.07883)			333       VANDUZER STREET               	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632350	PASSENGER VEHICLE				
03/13/2017	23:00			40.899246	-73.84609	(40.899246, -73.84609)	BAYCHESTER AVENUE               			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632262	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	23:00			40.69626	-73.97446	(40.69626, -73.97446)	PARK AVENUE                     			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632063	SPORT UTILITY / STATION WAGON				
03/13/2017	23:00			40.530132	-74.22495	(40.530132, -74.22495)				0	0	0	0	0	0	0	0	Brakes Defective					3635496					
03/13/2017	23:01						NORTH CONDUIT AVENUE            			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631532	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	23:10	QUEENS	11413	40.67884	-73.75419	(40.67884, -73.75419)	SPRINGFIELD BOULEVARD           	135 AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631793	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	23:15	BROOKLYN	11207	40.6632	-73.88545	(40.6632, -73.88545)			701       SCHENCK AVENUE                	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3632497	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	23:16			40.76471	-73.830696	(40.76471, -73.830696)	LINDEN PLACE                    			0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Backing Unsafely	Unspecified			3631556	TAXI	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/13/2017	23:20								1         RODMANS NECK ROAD             	0	0	0	0	0	0	0	0	Unspecified					3631846	PASSENGER VEHICLE				
03/13/2017	23:25			40.806343	-73.93318	(40.806343, -73.93318)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631545	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	23:35	MANHATTAN	10017	40.75603	-73.979034	(40.75603, -73.979034)	EAST 46 STREET                  	5 AVENUE		0	0	0	0	0	0	0	0	Turning Improperly	Other Vehicular				3631584	SPORT UTILITY / STATION WAGON				
03/13/2017	23:38	BROOKLYN	11204	40.620914	-73.9753	(40.620914, -73.9753)	MC DONALD AVENUE                	BAY PARKWAY		1	0	0	0	0	0	1	0	Unspecified					3632441	MOTORCYCLE				
03/13/2017	23:45	BROOKLYN	11230	40.630592	-73.97371	(40.630592, -73.97371)			154       LAWRENCE AVENUE               	0	0	0	0	0	0	0	0	Unspecified					3631909	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	23:52	MANHATTAN	10027	40.808163	-73.94519	(40.808163, -73.94519)			310       LENOX AVENUE                  	1	0	0	0	0	0	1	0	Unspecified					3636770	TAXI				
03/13/2017	2:05	BRONX	10457	40.841694	-73.904305	(40.841694, -73.904305)			1624      WEBSTER AVENUE                	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified	Unspecified			3630480	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/13/2017	2:30	BROOKLYN	11207	40.677696	-73.893974	(40.677696, -73.893974)			2727      FULTON STREET                 	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified	Unspecified			3632504	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON		
03/13/2017	2:35			40.867573	-73.850006	(40.867573, -73.850006)	ARNOW AVENUE                    			1	0	1	0	0	0	0	0	Unspecified					3631462	SPORT UTILITY / STATION WAGON				
03/13/2017	2:41	BROOKLYN	11236	40.62896	-73.89721	(40.62896, -73.89721)	SEAVIEW AVENUE                  	EAST 87 STREET		0	0	0	0	0	0	0	0	Fatigued/Drowsy	Unspecified	Unspecified			3631897	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE		
03/13/2017	3:00	BRONX	10451	40.823437	-73.92638	(40.823437, -73.92638)			711       WALTON AVENUE                 	0	0	0	0	0	0	0	0	Unsafe Speed	Unspecified	Unspecified	Unspecified	Unspecified	3631235	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON
03/13/2017	3:00	BROOKLYN	11229	40.609436	-73.947464	(40.609436, -73.947464)	QUENTIN ROAD                    	EAST 26 STREET		0	0	0	0	0	0	0	0	Passing or Lane Usage Improper	Unspecified				3633463	PASSENGER VEHICLE				
03/13/2017	3:00			40.61843	-74.15525	(40.61843, -74.15525)	RICHMOND AVENUE                 	JULES DRIVE		1	0	0	0	0	0	1	0	Lost Consciousness	Unspecified	Unspecified	Unspecified		3631415	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	PASSENGER VEHICLE	
03/13/2017	3:10			40.65993	-73.891655	(40.65993, -73.891655)	PENNSYLVANIA AVENUE             			0	0	0	0	0	0	0	0	Unspecified	Unspecified				3630905	PASSENGER VEHICLE	PICK-UP TRUCK			
03/13/2017	3:13	BRONX	10466	40.89204	-73.85814	(40.89204, -73.85814)	EAST 231 STREET                 	WHITE PLAINS ROAD		0	0	0	0	0	0	0	0	Unspecified	Unspecified	Unspecified			3637883	PASSENGER VEHICLE	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON		
03/13/2017	3:30	BROOKLYN	11236	40.633366	-73.9109	(40.633366, -73.9109)	EAST 80 STREET                  	PAERDEGAT 2 STREET		2	0	0	0	0	0	2	0	Alcohol Involvement	Unspecified				3632152	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/13/2017	3:59	QUEENS	11435	40.693684	-73.806015	(40.693684, -73.806015)			145-48    105 AVENUE                    	0	0	0	0	0	0	0	0	Failure to Yield Right-of-Way	Unspecified				3635450	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	4:07			40.762676	-73.954346	(40.762676, -73.954346)				0	0	0	0	0	0	0	0	Pavement Slippery					3631102	PASSENGER VEHICLE				
03/13/2017	4:07			40.762676	-73.954346	(40.762676, -73.954346)				1	0	0	0	0	0	1	0	Reaction to Other Uninvolved Vehicle	Unspecified				3631103	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	4:12			40.755016	-73.989944	(40.755016, -73.989944)				2	0	0	0	0	0	2	0	Unsafe Lane Changing	Unspecified	Unspecified			3631133	PASSENGER VEHICLE				
03/13/2017	4:35	QUEENS	11102	40.771347	-73.92285	(40.771347, -73.92285)	ASTORIA BOULEVARD               	CRESCENT STREET		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3630947	SPORT UTILITY / STATION WAGON				
03/13/2017	4:35			40.776104	-73.97975	(40.776104, -73.97975)	COLUMBUS AVENUE                 			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631128	PASSENGER VEHICLE	TAXI			
03/13/2017	5:20	QUEENS	11355	40.746025	-73.83332	(40.746025, -73.83332)	LAWRENCE STREET                 	58 AVENUE		1	0	0	0	0	0	1	0	Passing or Lane Usage Improper	Unspecified				3631013	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	5:28	BRONX	10465	40.82741	-73.81918	(40.82741, -73.81918)	RANDALL AVENUE                  	HOLLYWOOD AVENUE		0	0	0	0	0	0	0	0	Traffic Control Disregarded	Unspecified				3630491	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	5:30	MANHATTAN	10009	40.72998	-73.979256	(40.72998, -73.979256)			545       EAST 14 STREET                	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3631818	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	5:44			40.728947	-73.92793	(40.728947, -73.92793)				0	0	0	0	0	0	0	0	Obstruction/Debris	Obstruction/Debris	Reaction to Other Uninvolved Vehicle			3631379	SPORT UTILITY / STATION WAGON	PICK-UP TRUCK	PASSENGER VEHICLE		
03/13/2017	6:00	QUEENS	11429	40.703117	-73.7463	(40.703117, -73.7463)			113-28    209 STREET                    	0	0	0	0	0	0	0	0	Unspecified					3631269	PASSENGER VEHICLE				
03/13/2017	6:00	QUEENS	11432	40.709045	-73.78622	(40.709045, -73.78622)			91-05     175 STREET                    	0	0	0	0	0	0	0	0	Unsafe Speed	Unspecified	Unspecified			3631032	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/13/2017	6:03	MANHATTAN	10027	40.803318	-73.94484	(40.803318, -73.94484)			2         WEST 120 STREET               	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3633728	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	6:05			40.691536	-73.99912	(40.691536, -73.99912)				0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Reaction to Other Uninvolved Vehicle				3631466	PASSENGER VEHICLE				
03/13/2017	6:05			40.702953	-73.91706	(40.702953, -73.91706)	HIMROD STREET                   			1	0	1	0	0	0	0	0	Failure to Yield Right-of-Way					3635447	SPORT UTILITY / STATION WAGON				
03/13/2017	6:20			40.800983	-73.92927	(40.800983, -73.92927)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631384	PASSENGER VEHICLE				
03/13/2017	6:20			40.867878	-73.893005	(40.867878, -73.893005)	EAST 196 STREET                 			1	0	1	0	0	0	0	0	Unspecified					3631748	SPORT UTILITY / STATION WAGON				
03/13/2017	6:30	MANHATTAN	10018	40.753716	-73.987076	(40.753716, -73.987076)			1411      BROADWAY                      	0	0	0	0	0	0	0	0	Driver Inattention/Distraction					3632117					
03/13/2017	6:35	MANHATTAN	10022	40.762177	-73.96613	(40.762177, -73.96613)	3 AVENUE                        	EAST 60 STREET		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631119	TAXI	SPORT UTILITY / STATION WAGON			
03/13/2017	6:36	BROOKLYN	11207	40.654488	-73.89521	(40.654488, -73.89521)	STANLEY AVENUE                  	WILLIAMS AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631899	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	6:45	MANHATTAN	10005	40.708755	-74.00967	(40.708755, -74.00967)	LIBERTY STREET                  	LIBERTY PLACE		0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3631242	PICK-UP TRUCK	PASSENGER VEHICLE			
03/13/2017	6:46	BROOKLYN	11237	40.70268	-73.929214	(40.70268, -73.929214)			50        WILSON AVENUE                 	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3634471	PASSENGER VEHICLE				
03/13/2017	6:50	BRONX	10459	40.818348	-73.89413	(40.818348, -73.89413)	SOUTHERN BOULEVARD              	TIFFANY STREET		0	0	0	0	0	0	0	0	Traffic Control Disregarded	Unspecified				3632558	PICK-UP TRUCK	PASSENGER VEHICLE			
03/13/2017	6:50	QUEENS	11101	40.73572	-73.93677	(40.73572, -73.93677)	VANDAM STREET                   	STARR AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631263	TAXI	PICK-UP TRUCK			
03/13/2017	6:52	BRONX	10462	40.856644	-73.866325	(40.856644, -73.866325)			730       PELHAM PARKWAY SOUTH          	0	0	0	0	0	0	0	0	Unspecified	Unspecified	Unspecified			3631451	PASSENGER VEHICLE	TAXI	PASSENGER VEHICLE		
03/13/2017	6:55	BRONX	10466	40.89016	-73.84261	(40.89016, -73.84261)	BAYCHESTER AVENUE               	STRANG AVENUE		1	0	1	0	0	0	0	0	Unspecified					3631245	SPORT UTILITY / STATION WAGON				
03/13/2017	7:00	BROOKLYN	11212	40.6733	-73.90392	(40.6733, -73.90392)	JUNIUS STREET                   	LIBERTY AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631861					
03/13/2017	7:00	MANHATTAN	10010	40.74305	-73.987236	(40.74305, -73.987236)			19        EAST 26 STREET                	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631819	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	7:00	QUEENS	11427	40.732864	-73.76371	(40.732864, -73.76371)	UNION TURNPIKE                  	HOLLIS HILLS TERRACE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631194	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	7:00			40.690453	-73.91176	(40.690453, -73.91176)	WEIRFIELD STREET                			0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3632684	PASSENGER VEHICLE				
03/13/2017	7:00			40.876534	-73.87076	(40.876534, -73.87076)				0	0	0	0	0	0	0	0	Following Too Closely	Following Too Closely	Unspecified	Unspecified	Unspecified	3631154	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON
03/13/2017	7:00			40.8287	-73.84227	(40.8287, -73.84227)				1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Unspecified				3631155	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	7:15	BROOKLYN	11208	40.666977	-73.876396	(40.666977, -73.876396)			489       ATKINS AVENUE                 	0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632507	PICK-UP TRUCK	TAXI			
03/13/2017	7:15			40.690975	-73.753815	(40.690975, -73.753815)	197 STREET                      			0	0	0	0	0	0	0	0	Unspecified					3632337	PASSENGER VEHICLE				
03/13/2017	7:20			40.677746	-73.73096	(40.677746, -73.73096)				0	0	0	0	0	0	0	0	Traffic Control Disregarded					3631184					
03/13/2017	7:30	BRONX	10467	40.88021	-73.88224	(40.88021, -73.88224)			49        EAST 210 STREET               	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3631749	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	7:30	BRONX	10469	40.861137	-73.85659	(40.861137, -73.85659)			1072      WARING AVENUE                 	0	0	0	0	0	0	0	0	Unspecified					3631460	SPORT UTILITY / STATION WAGON				
03/13/2017	7:30	BROOKLYN	11236	40.64024	-73.91947	(40.64024, -73.91947)	RALPH AVENUE                    	FOSTER AVENUE		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3632738					
03/13/2017	7:30	BROOKLYN	11236	40.640236	-73.90598	(40.640236, -73.90598)	REMSEN AVENUE                   	FLATLANDS AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631900	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/13/2017	7:30	QUEENS	11365	40.730103	-73.81091	(40.730103, -73.81091)			71-01     PARSONS BOULEVARD             	0	0	0	0	0	0	0	0	Unspecified					3631292	PASSENGER VEHICLE				
03/13/2017	7:30	QUEENS	11369	40.770332	-73.87608	(40.770332, -73.87608)	94 STREET                       	DITMARS BOULEVARD		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3631216	PICK-UP TRUCK				
03/13/2017	7:30			40.76468	-73.9643	(40.76468, -73.9643)	3 AVENUE                        			0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3631197	SPORT UTILITY / STATION WAGON				
03/13/2017	7:30			40.65317	-73.866875	(40.65317, -73.866875)	ERSKINE STREET                  			0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631582	SPORT UTILITY / STATION WAGON				
03/13/2017	7:30			40.608913	-74.15308	(40.608913, -74.15308)	VICTORY BOULEVARD               	CANTERBURY AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3632640	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	7:35			40.768597	-73.967766	(40.768597, -73.967766)	EAST 67 STREET                  			0	0	0	0	0	0	0	0	Unspecified					3631196	SPORT UTILITY / STATION WAGON				
03/13/2017	7:35			40.72405	-73.77485	(40.72405, -73.77485)				0	0	0	0	0	0	0	0	Following Too Closely	Following Too Closely	Unspecified			3631201	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/13/2017	7:36	QUEENS	11432	40.71343	-73.780594	(40.71343, -73.780594)	HILLSIDE AVENUE                 	182 STREET		1	0	1	0	0	0	0	0	Failure to Yield Right-of-Way					3631278					
03/13/2017	7:42	BRONX	10466	40.885777	-73.8515	(40.885777, -73.8515)	PAULDING AVENUE                 	EAST 226 STREET		0	0	0	0	0	0	0	0	Unspecified					3637888	PASSENGER VEHICLE				
03/13/2017	7:44			40.6446	-74.02161	(40.6446, -74.02161)	58 STREET                       			0	0	0	0	0	0	0	0	Turning Improperly	Unspecified				3631199	SPORT UTILITY / STATION WAGON				
03/13/2017	7:45	QUEENS	11417	40.68231	-73.84495	(40.68231, -73.84495)	WOODHAVEN BOULEVARD             	103 AVENUE		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3631138	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/13/2017	7:45			40.809563	-73.92923	(40.809563, -73.92923)	EAST 135 STREET                 	3 AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3632149	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	7:50	STATEN ISLAND	10312	40.55314	-74.191795	(40.55314, -74.191795)			230       ARDEN AVENUE                  	0	0	0	0	0	0	0	0	Backing Unsafely	Unspecified				3631350	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	7:50			40.74217	-73.804436	(40.74217, -73.804436)	BOOTH MEMORIAL AVENUE           			1	0	0	0	0	0	1	0	Following Too Closely	Unspecified				3631296	PASSENGER VEHICLE				
03/13/2017	7:50			40.69676	-73.984886	(40.69676, -73.984886)	FLATBUSH AVENUE EXTENSION       			2	0	0	0	0	0	2	0	Brakes Defective	Unspecified				3631448	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	7:51	BRONX	10455	40.813232	-73.90908	(40.813232, -73.90908)	EAST 149 STREET                 	JACKSON AVENUE		0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631957	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	8:00	BROOKLYN	11209	40.623928	-74.03383	(40.623928, -74.03383)			8612      RIDGE BOULEVARD               	0	0	0	0	0	0	0	0	Unspecified					3631506	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	8:00	BROOKLYN	11219	40.632584	-74.00631	(40.632584, -74.00631)	FORT HAMILTON PARKWAY           	61 STREET		0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle	Unspecified				3632428	PASSENGER VEHICLE				
03/13/2017	8:00	BROOKLYN	11226	40.65594	-73.95515	(40.65594, -73.95515)			542       PARKSIDE AVENUE               	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Driver Inattention/Distraction				3631356	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	8:00	MANHATTAN	10001	40.751446	-74.001434	(40.751446, -74.001434)	10 AVENUE                       	WEST 29 STREET		0	0	0	0	0	0	0	0						3633091	SPORT UTILITY / STATION WAGON				
03/13/2017	8:00	MANHATTAN	10001	40.75219	-73.99347	(40.75219, -73.99347)	WEST 34 STREET                  	8 AVENUE		0	0	0	0	0	0	0	0	Unspecified	Unspecified				3634808	PASSENGER VEHICLE	TAXI			
03/13/2017	8:00	MANHATTAN	10021	40.765865	-73.95742	(40.765865, -73.95742)	1 AVENUE                        	EAST 69 STREET		0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3631198	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	8:00	QUEENS	11422	40.668377	-73.73279	(40.668377, -73.73279)			137-03    244 STREET                    	0	0	0	0	0	0	0	0	Reaction to Other Uninvolved Vehicle					3631272	PICK-UP TRUCK				
03/13/2017	8:00			40.805637	-73.9344	(40.805637, -73.9344)	EAST 128 STREET                 			0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3631177	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	8:00			40.66733	-73.95353	(40.66733, -73.95353)	ROGERS AVENUE                   			0	0	0	0	0	0	0	0	Unsafe Lane Changing	Unspecified				3631266	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON			
03/13/2017	8:00			40.69524	-73.87571	(40.69524, -73.87571)				0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3631669	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	8:00			40.845352	-73.92821	(40.845352, -73.92821)				0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631335	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	8:00			40.630577	-73.88591	(40.630577, -73.88591)				1	0	0	0	0	0	1	0	Following Too Closely	Unspecified	Unspecified			3631581	PASSENGER VEHICLE	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE		
03/13/2017	8:00	BROOKLYN	11207	40.670624	-73.895546	(40.670624, -73.895546)	PENNSYLVANIA AVENUE             	BELMONT AVENUE		3	0	0	0	0	0	3	0	Unspecified	Unspecified				3631579	PASSENGER VEHICLE	PASSENGER VEHICLE			
03/13/2017	8:05	BROOKLYN	11236	40.64123	-73.9021	(40.64123, -73.9021)			1210      EAST 94 STREET                	0	0	0	0	0	0	0	0	Driver Inattention/Distraction	Unspecified				3631913	SPORT UTILITY / STATION WAGON	PICK-UP TRUCK			
03/13/2017	8:05	BROOKLYN	11224	40.57855	-73.988625	(40.57855, -73.988625)			2108      NEPTUNE AVENUE                	1	0	0	0	0	0	1	0	Driver Inattention/Distraction	Driver Inexperience				3632080	SPORT UTILITY / STATION WAGON	PASSENGER VEHICLE			
03/13/2017	8:05	BROOKLYN	11234	40.614876	-73.932106	(40.614876, -73.932106)	AVENUE R                        	KIMBALL STREET		1	0	0	0	0	0	1	0	Failure to Yield Right-of-Way	Unspecified				3631578	SPORT UTILITY / STATION WAGON				
03/13/2017	8:05			40.724667	-73.82076	(40.724667, -73.82076)	MAIN STREET                     	73 AVENUE		1	0	1	0	0	0	0	0	Driver Inattention/Distraction					3631290	SPORT UTILITY / STATION WAGON				
03/13/2017	8:09			40.79292	-73.94579	(40.79292, -73.94579)	LEXINGTON AVENUE                			0	0	0	0	0	0	0	0	Unspecified					3631267					
03/13/2017	8:12			40.798256	-73.92402	(40.798256, -73.92402)				1	0	0	0	0	0	1	0	Failure to Yield Right-of-Way	Unspecified	Unspecified			3632034	SPORT UTILITY / STATION WAGON	SPORT UTILITY / STATION WAGON			
03/13/2017	8:15	MANHATTAN	10026	40.799892	-73.95637	(40.799892, -73.95637)			241       WEST 110 STREET               	0	0	0	0	0	0	0	0	Following Too Closely	Unspecified				3633724	SPORT UTILITY / STATION WAGON	TAXI			
